0,0
2.5e-06,4.54138e-16
5e-06,-3.98667e-16
7.5e-06,-3.29637e-15
1e-05,-9.59736e-16
1.25e-05,4.10744e-15
1.5e-05,-5.90021e-15
1.75e-05,7.54408e-15
2e-05,-8.52805e-15
2.25e-05,-1.10573e-15
2.5e-05,6.96923e-15
2.75e-05,7.87261e-15
3e-05,-1.02984e-14
3.25e-05,8.34423e-15
3.5e-05,1.50028e-15
3.75e-05,-3.61281e-15
4e-05,-1.37253e-14
4.25e-05,-2.328e-16
4.5e-05,-1.37198e-14
4.75e-05,1.23175e-14
5e-05,-1.93956e-14
5.25e-05,-8.50407e-15
5.5e-05,-1.99577e-14
5.75e-05,2.99087e-14
6e-05,-2.19219e-14
6.25e-05,-4.07594e-14
6.5e-05,3.40466e-14
6.75e-05,5.44531e-14
7e-05,3.27138e-14
7.25e-05,1.28695e-13
7.5e-05,0.00270625
7.75e-05,0.00271087
8e-05,0.00271368
8.25e-05,0.0027181
8.5e-05,0.00272123
8.75e-05,0.00272591
9e-05,0.00272935
9.25e-05,0.00273481
9.5e-05,0.00273876
9.75e-05,0.00274473
0.0001,0.00274895
0.0001025,0.00275563
0.000105,0.00275983
0.0001075,0.0027673
0.00011,0.00277233
0.0001125,0.00278027
0.000115,0.00278572
0.0001175,0.00279438
0.00012,0.00280054
0.0001225,0.00281011
0.000125,0.00281679
0.0001275,0.00282754
0.00013,0.00283516
0.0001325,0.00284777
0.000135,0.00285735
0.0001375,0.00290458
0.00014,0.00294414
0.0001425,0.00300351
0.000145,0.00304305
0.0001475,0.00310234
0.00015,0.00314187
0.0001525,0.0032012
0.000155,0.00324073
0.0001575,0.00330002
0.00016,0.00333955
0.0001625,0.00339879
0.000165,0.00343829
0.0001675,0.00349761
0.00017,0.00353713
0.0001725,0.00359634
0.000175,0.00363586
0.0001775,0.00369516
0.00018,0.00373463
0.0001825,0.00379385
0.000185,0.00383337
0.0001875,0.00389263
0.00019,0.00393212
0.0001925,0.00399134
0.000195,0.00403082
0.0001975,0.00409007
0.0002,0.00412958
0.0002025,0.00418879
0.000205,0.00422825
0.0002075,0.0042875
0.00021,0.004327
0.0002125,0.00438621
0.000215,0.00442568
0.0002175,0.00448493
0.00022,0.0045244
0.0002225,0.0045836
0.000225,0.0046231
0.0002275,0.00468232
0.00023,0.0047218
0.0002325,0.00478101
0.000235,0.00482047
0.0002375,0.0048797
0.00024,0.00491919
0.0002425,0.00497838
0.000245,0.00501787
0.0002475,0.00507708
0.00025,0.00511656
0.0002475,0.00507707
0.000245,0.00501786
0.0002425,0.0049784
0.00024,0.00491916
0.0002375,0.0048797
0.000235,0.0048205
0.0002325,0.00478101
0.00023,0.0047218
0.0002275,0.00468231
0.000225,0.00462309
0.0002225,0.00458361
0.00022,0.0045244
0.0002175,0.00448494
0.000215,0.00442569
0.0002125,0.00438621
0.00021,0.004327
0.0002075,0.00428749
0.000205,0.00422829
0.0002025,0.0041888
0.0002,0.00412953
0.0001975,0.00409007
0.000195,0.00403084
0.0001925,0.00399135
0.00019,0.00393212
0.0001875,0.00389261
0.000185,0.00383336
0.0001825,0.00379385
0.00018,0.00373463
0.0001775,0.00369516
0.000175,0.00363586
0.0001725,0.00359636
0.00017,0.00353712
0.0001675,0.00349757
0.000165,0.00343834
0.0001625,0.00339883
0.00016,0.00333949
0.0001575,0.00330001
0.000155,0.00324075
0.0001525,0.0032012
0.00015,0.0031419
0.0001475,0.00310233
0.000145,0.00304301
0.0001425,0.0030035
0.00014,0.00294417
0.0001375,0.00290462
0.000135,0.00285737
0.0001325,0.00284772
0.00013,0.00283512
0.0001275,0.00282746
0.000125,0.00281679
0.0001225,0.00281006
0.00012,0.00280056
0.0001175,0.00279434
0.000115,0.00278573
0.0001125,0.00278026
0.00011,0.00277234
0.0001075,0.00276732
0.000105,0.00275985
0.0001025,0.00275571
0.0001,0.0027489
9.75e-05,0.00274473
9.5e-05,0.00273873
9.25e-05,0.00273483
9e-05,0.00272935
8.75e-05,0.0027259
8.5e-05,0.00272123
8.25e-05,0.00271811
8e-05,0.00271369
7.75e-05,0.00271086
7.5e-05,0.00270623
7.25e-05,0.00270321
7e-05,0.00269871
6.75e-05,0.00269549
6.5e-05,0.0026909
6.25e-05,0.00268743
6e-05,0.00268281
5.75e-05,0.00267931
5.5e-05,0.00267417
5.25e-05,0.00267024
5e-05,0.00266478
4.75e-05,0.00266043
4.5e-05,0.00265348
4.25e-05,0.00264862
4e-05,0.00264083
3.75e-05,0.00263526
3.5e-05,0.00262651
3.25e-05,0.00262037
3e-05,0.00261046
2.75e-05,0.00260358
2.5e-05,0.00259244
2.25e-05,0.00258479
2e-05,0.0025721
1.75e-05,0.00256312
1.5e-05,0.00254844
1.25e-05,0.0025376
1e-05,0.0025177
7.5e-06,0.00199281
5e-06,0.0012166
2.5e-06,-5.17237e-11
5.92923e-21,4.36289e-12
-2.5e-06,6.01704e-16
-5e-06,6.7357e-16
-7.5e-06,1.7447e-15
-1e-05,1.96809e-16
-1.25e-05,-3.80859e-15
-1.5e-05,4.89507e-15
-1.75e-05,-2.9445e-15
-2e-05,7.22595e-15
-2.25e-05,-8.10387e-15
-2.5e-05,-6.32606e-15
-2.75e-05,1.02018e-14
-3e-05,8.86909e-15
-3.25e-05,1.07829e-14
-3.5e-05,-1.40185e-15
-3.75e-05,-7.62e-16
-4e-05,1.21357e-14
-4.25e-05,1.21263e-14
-4.5e-05,1.3024e-14
-4.75e-05,-1.53275e-14
-5e-05,1.8736e-14
-5.25e-05,1.02935e-14
-5.5e-05,1.94146e-14
-5.75e-05,1.01923e-14
-6e-05,2.19735e-14
-6.25e-05,4.1263e-14
-6.5e-05,-3.22018e-14
-6.75e-05,-5.13033e-14
-7e-05,-3.01149e-14
-7.25e-05,-1.21354e-13
-7.5e-05,-0.00270622
-7.75e-05,-0.00271086
-8e-05,-0.00271369
-8.25e-05,-0.00271812
-8.5e-05,-0.00272123
-8.75e-05,-0.00272591
-9e-05,-0.00272935
-9.25e-05,-0.00273482
-9.5e-05,-0.00273873
-9.75e-05,-0.0027447
-0.0001,-0.00274893
-0.0001025,-0.00275563
-0.000105,-0.00275973
-0.0001075,-0.00276732
-0.00011,-0.00277238
-0.0001125,-0.00278026
-0.000115,-0.00278571
-0.0001175,-0.00279433
-0.00012,-0.00280055
-0.0001225,-0.0028101
-0.000125,-0.00281681
-0.0001275,-0.00282746
-0.00013,-0.00283511
-0.0001325,-0.00284777
-0.000135,-0.00285739
-0.0001375,-0.00290456
-0.00014,-0.00294417
-0.0001425,-0.0030035
-0.000145,-0.00304301
-0.0001475,-0.00310234
-0.00015,-0.00314193
-0.0001525,-0.00320119
-0.000155,-0.00324069
-0.0001575,-0.0033
-0.00016,-0.00333954
-0.0001625,-0.00339883
-0.000165,-0.00343834
-0.0001675,-0.00349757
-0.00017,-0.0035371
-0.0001725,-0.0035964
-0.000175,-0.00363587
-0.0001775,-0.0036951
-0.00018,-0.00373463
-0.0001825,-0.00379388
-0.000185,-0.00383338
-0.0001875,-0.00389262
-0.00019,-0.00393209
-0.0001925,-0.00399134
-0.000195,-0.00403086
-0.0001975,-0.00409007
-0.0002,-0.00412953
-0.0002025,-0.00418879
-0.000205,-0.0042283
-0.0002075,-0.00428749
-0.00021,-0.00432697
-0.0002125,-0.00438623
-0.000215,-0.0044257
-0.0002175,-0.00448489
-0.00022,-0.0045244
-0.0002225,-0.00458363
-0.000225,-0.0046231
-0.0002275,-0.00468232
-0.00023,-0.00472178
-0.0002325,-0.00478101
-0.000235,-0.00482049
-0.0002375,-0.0048797
-0.00024,-0.00491918
-0.0002425,-0.00497839
-0.000245,-0.00501785
-0.0002475,-0.00507709
-0.00025,-0.00511656
-0.0002525,-0.00517575
-0.00025,-0.00511655
-0.0002475,-0.00507709
-0.000245,-0.00501785
-0.0002425,-0.00497839
-0.00024,-0.00491918
-0.0002375,-0.00487969
-0.000235,-0.0048205
-0.0002325,-0.00478101
-0.00023,-0.00472178
-0.0002275,-0.00468231
-0.000225,-0.00462309
-0.0002225,-0.00458363
-0.00022,-0.0045244
-0.0002175,-0.00448492
-0.000215,-0.0044257
-0.0002125,-0.00438619
-0.00021,-0.004327
-0.0002075,-0.00428751
-0.000205,-0.00422825
-0.0002025,-0.0041888
-0.0002,-0.00412955
-0.0001975,-0.00409007
-0.000195,-0.00403086
-0.0001925,-0.00399135
-0.00019,-0.0039321
-0.0001875,-0.0038926
-0.000185,-0.00383337
-0.0001825,-0.00379389
-0.00018,-0.00373462
-0.0001775,-0.00369514
-0.000175,-0.00363587
-0.0001725,-0.00359633
-0.00017,-0.00353713
-0.0001675,-0.00349761
-0.000165,-0.00343829
-0.0001625,-0.00339882
-0.00016,-0.00333954
-0.0001575,-0.0033
-0.000155,-0.00324075
-0.0001525,-0.00320119
-0.00015,-0.00314186
-0.0001475,-0.00310234
-0.000145,-0.00304305
-0.0001425,-0.00300352
-0.00014,-0.00294416
-0.0001375,-0.00290455
-0.000135,-0.00285738
-0.0001325,-0.0028477
-0.00013,-0.00283519
-0.0001275,-0.00282752
-0.000125,-0.00281682
-0.0001225,-0.00281002
-0.00012,-0.00280053
-0.0001175,-0.00279434
-0.000115,-0.00278578
-0.0001125,-0.00278025
-0.00011,-0.00277236
-0.0001075,-0.00276731
-0.000105,-0.00275981
-0.0001025,-0.00275567
-0.0001,-0.00274895
-9.75e-05,-0.00274474
-9.5e-05,-0.00273877
-9.25e-05,-0.00273486
-9e-05,-0.00272935
-8.75e-05,-0.00272589
-8.5e-05,-0.00272123
-8.25e-05,-0.00271812
-8e-05,-0.0027137
-7.75e-05,-0.00271088
-7.5e-05,-0.00270625
-7.25e-05,-0.00270325
-7e-05,-0.00269873
-6.75e-05,-0.00269551
-6.5e-05,-0.00269089
-6.25e-05,-0.00268745
-6e-05,-0.00268277
-5.75e-05,-0.0026793
-5.5e-05,-0.00267418
-5.25e-05,-0.00267025
-5e-05,-0.00266473
-4.75e-05,-0.00266037
-4.5e-05,-0.00265353
-4.25e-05,-0.00264855
-4e-05,-0.00264081
-3.75e-05,-0.00263529
-3.5e-05,-0.00262653
-3.25e-05,-0.00262037
-3e-05,-0.00261048
-2.75e-05,-0.00260356
-2.5e-05,-0.00259244
-2.25e-05,-0.00258479
-2e-05,-0.00257208
-1.75e-05,-0.00256307
-1.5e-05,-0.00254841
-1.25e-05,-0.00253752
-1e-05,-0.00251776
-7.5e-06,-0.00199287
-5e-06,-0.0012166
-2.5e-06,-5.49309e-12
